onset	duration	trial_type
7.522	1.5115	distractor correct rejection
11.1354	1.5115	distractor correct rejection
14.5599	1.5115	distractor correct rejection
18.1733	1.5115	distractor correct rejection
22.1882	1.5115	distractor false alarm
26.2031	1.5115	distractor correct rejection
30.0172	1.5115	distractor correct rejection
33.241	1.5115	distractor correct rejection
36.264	1.5115	distractor correct rejection
39.8774	1.5115	lure false alarm
42.9004	1.5114	target miss
46.5137	1.5116	distractor correct rejection
49.7375	1.5115	distractor correct rejection
53.5516	1.5115	target hit
57.3658	1.5115	distractor correct rejection
60.7903	1.5115	distractor correct rejection
64.4037	1.5115	distractor correct rejection
68.2178	1.5115	target hit
72.032	1.5115	distractor correct rejection
75.6454	1.5115	distractor correct rejection
79.2588	1.5115	distractor correct rejection
83.0729	1.5115	distractor correct rejection
86.0959	1.5115	target hit
89.1189	1.5115	distractor correct rejection
92.3426	1.5115	distractor correct rejection
96.3575	1.5115	lure correct rejection
99.78200000000001	1.5115	distractor correct rejection
102.805	1.5115	distractor correct rejection
106.6191	1.5115	distractor correct rejection
110.634	1.5115	lure correct rejection
114.4482	1.5115	distractor correct rejection
117.8727	1.5115	distractor correct rejection
121.4861	1.5115	distractor correct rejection
125.501	1.5115	distractor correct rejection
129.1144	1.5115	lure correct rejection
132.1374	1.5115	target hit
135.3611	1.5115	distractor correct rejection
139.376	1.5115	lure correct rejection
143.1901	1.5115	distractor correct rejection
146.2131	1.5115	distractor correct rejection
149.8265	1.5115	distractor correct rejection
153.4399	1.5115	distractor correct rejection
156.6637	1.5115	target hit
160.6786	1.5114	distractor correct rejection
164.6934	1.5115	lure correct rejection
168.5076	1.5115	distractor correct rejection
171.9321	1.5115	distractor correct rejection
175.1558	1.5115	distractor correct rejection
179.1707	1.5115	distractor correct rejection
182.1937	1.5115	lure correct rejection
185.4174	1.5115	distractor correct rejection
189.0308	1.5115	distractor correct rejection
193.0457	1.5115	lure correct rejection
196.2695	1.5114	distractor correct rejection
200.2843	1.5115	distractor correct rejection
203.5081	1.5115	distractor correct rejection
206.9325	1.5115	distractor correct rejection
210.5459	1.5115	lure correct rejection
213.9704	1.5115	target hit
217.1942	1.5114	distractor correct rejection
220.2171	1.5115	distractor correct rejection
223.8305	1.5115	distractor correct rejection
227.255	1.5115	distractor correct rejection
230.7739	1.5115	target hit
234.2929	1.5115	distractor correct rejection
237.9063	1.5115	distractor correct rejection
241.3308	1.5115	target miss
244.9442	1.5115	distractor correct rejection
248.7583	1.5115	distractor correct rejection
252.7732	1.5115	distractor correct rejection
256.5874	1.5115	target miss
260.6023	1.5115	distractor correct rejection
263.6253	1.5114	distractor correct rejection
267.6402	1.5114	distractor correct rejection
271.2536	1.5115	target hit
274.2765	1.5115	distractor correct rejection
277.70099999999996	1.5115	distractor correct rejection
281.7159	1.5115	distractor correct rejection
285.7308	1.5115	distractor correct rejection
289.545	1.5115	target hit
292.9694	1.5115	distractor correct rejection
295.9924	1.5115	distractor correct rejection
299.0154	1.5115	distractor correct rejection
302.0384	1.5115	lure correct rejection
305.4629	1.5114	distractor correct rejection
308.6866	1.5115	distractor correct rejection
312.111	1.5115	distractor correct rejection
315.9252	1.5115	distractor correct rejection
319.1489	1.5115	target hit
322.1719	1.5115	distractor correct rejection
325.3956	1.5115	distractor correct rejection
329.4105	1.5115	distractor correct rejection
332.4335	1.5115	lure correct rejection
335.6572	1.5115	distractor correct rejection
338.881	1.5115	distractor correct rejection
342.3055	1.5114	lure correct rejection
345.7299	1.5115	distractor correct rejection
349.3433	1.5115	distractor correct rejection
353.3582	1.5115	lure correct rejection
356.9716	1.5115	distractor correct rejection
359.9946	1.5115	distractor correct rejection
363.4191	1.5115	distractor correct rejection
366.8436	1.5114	distractor correct rejection
370.0673	1.5115	lure correct rejection
374.0822	1.5115	distractor correct rejection
377.8963	1.5115	distractor correct rejection
381.1201	1.5115	distractor correct rejection
384.9342	1.5115	lure correct rejection
387.9572	1.5115	distractor correct rejection
391.9721	1.5115	distractor correct rejection
395.1958	1.5115	distractor correct rejection
398.4196	1.5114	target hit
402.033	1.5115	distractor correct rejection
405.8471	1.5115	distractor correct rejection
409.0708	1.5115	distractor correct rejection
412.885	1.5115	target hit
415.908	1.5115	distractor correct rejection
418.931	1.5115	lure correct rejection
422.3554	1.5115	distractor correct rejection
426.1696	1.5115	distractor correct rejection
429.1926	1.5115	lure correct rejection
432.61699999999996	1.5115	distractor correct rejection
436.2304	1.5115	distractor correct rejection
440.0446	1.5115	distractor correct rejection
443.8588	1.5114	lure correct rejection
447.2832	1.5115	distractor correct rejection
450.5069	1.5115	distractor correct rejection
453.9314	1.5115	distractor correct rejection
